阿富汗,#genre#
rojava tv,https://stream1.freetv.fun/rodja-tv-3.m3u8
臺灣,#genre#
115新天地民俗臺[geo-blocked],https://stream1.freetv.fun/he-nan---xin-ye-zong-he-1.m3u8
115新天地民俗臺,https://stream1.freetv.fun/ying-shi-yu-le-ju-chang-2.ctv
CHANNEL [V],https://stream1.freetv.fun/tennis-channel-4.ctv
CHANNEL [V],https://stream1.freetv.fun/rama-channel-1.m3u8
CHANNEL [V],https://stream1.freetv.fun/tennis-channel-5.m3u8
CHANNEL [V],https://stream1.freetv.fun/lingua-channel-1.m3u8
CHANNEL [V],https://stream1.freetv.fun/gs-channel-1.m3u8
CHANNEL [V],https://stream1.freetv.fun/bom-channel-1.m3u8
CHANNEL [V],https://stream1.freetv.fun/light-channel-5.m3u8
CHANNEL [V],https://stream1.freetv.fun/alvin-channel-1.m3u8
CHANNEL [V][geo-blocked],https://stream1.freetv.fun/rama-channel-2.m3u8
CHANNEL [V],https://stream1.freetv.fun/bike-channel-1.m3u8
CHANNEL [V],https://stream1.freetv.fun/one-channel-3.m3u8
CHANNEL [V],https://stream1.freetv.fun/white-channel-2.m3u8
CMusic[geo-blocked],https://stream1.freetv.fun/cmusic-2.m3u8
CN卡通頻道,https://stream1.freetv.fun/cnqia-tong-1.ctv
DAZN 1(TW),https://stream1.freetv.fun/dazn-portugues-1.ctv
DAZN 2(TW),https://stream1.freetv.fun/dazn2-1.m3u8
DAZN 2(TW),https://stream1.freetv.fun/dazn-sport-2-1.ctv
DISCOVERY Channel,https://stream1.freetv.fun/discovery-channel-13.m3u8
DISCOVERY Channel,https://stream1.freetv.fun/discovery-channel-cee-1.m3u8
DISCOVERY Channel,https://stream1.freetv.fun/discovery-channel-1.m3u8
DISCOVERY Channel[geo-blocked],https://stream1.freetv.fun/discovery-channel-14.ctv
DISCOVERY Channel,https://stream1.freetv.fun/discovery-channel-3.m3u8
DISCOVERY Channel,https://stream1.freetv.fun/discovery-channel-11.m3u8
DISCOVERY Channel,https://stream1.freetv.fun/ch-ng-discovery-channels-1.m3u8
DISCOVERY HD WORLD,https://stream1.freetv.fun/discovery-world-1.m3u8
DISCOVERY SCIENCE TW[geo-blocked],https://stream1.freetv.fun/discovery-science-14.ctv
Discovery(TW),https://stream1.freetv.fun/discovery-life-2.ctv
Discovery(TW),https://stream1.freetv.fun/discovery-espanol-1.ctv
Discovery(TW),https://stream1.freetv.fun/discovery-familia-1.ctv
Discovery(TW),https://stream1.freetv.fun/discovery-east-1.ctv
ELTA 奧運7,https://stream1.freetv.fun/tv-torun-1.m3u8
EVE HD(maintain),https://stream1.freetv.fun/ips-eve-1.m3u8
Eleven Sports1,https://stream1.freetv.fun/eleven-sports-1-1.ctv
Eleven Sports1,https://stream1.freetv.fun/eleven-sports-1-pl-1.ctv
Eleven Sports2,https://stream1.freetv.fun/eleven-sports-2-1.ctv
Eleven Sports2,https://stream1.freetv.fun/eleven-sports-2-pl-1.ctv
Eleven sports,https://stream1.freetv.fun/eleven-sports-3-1.ctv
Eleven sports,https://stream1.freetv.fun/elevensport-4k-1.m3u8
Food Network(TW),https://stream1.freetv.fun/food-1.m3u8
HBO Signature(TW)[geo-blocked],https://stream1.freetv.fun/hbo-signature-2.ctv
Hollywood,https://stream1.freetv.fun/hollywood-5.m3u8
Hollywood[geo-blocked],https://stream1.freetv.fun/young-hollywood-1.m3u8
Hollywood,https://stream1.freetv.fun/young-hollywood-3.m3u8
Hollywood,https://stream1.freetv.fun/made-in-hollywood-2.m3u8
Hollywood,https://stream1.freetv.fun/made-in-hollywood-1.m3u8
Love Nature[geo-blocked],https://stream1.freetv.fun/love-nature-7.m3u8
Love Nature,https://stream1.freetv.fun/love-nature-hd-1.ctv
Love Nature,https://stream1.freetv.fun/love-nature-4k-1.m3u8
Love Nature,https://stream1.freetv.fun/love-nature-12.m3u8
Love Nature,https://stream1.freetv.fun/lovenature4k-3.m3u8
Love Nature,https://stream1.freetv.fun/love-nature-5.m3u8
Love Nature,https://stream1.freetv.fun/lovenature4k-4.m3u8
Love Nature,https://stream1.freetv.fun/love-nature-4.m3u8
Love Nature[geo-blocked],https://stream1.freetv.fun/love-nature-1.m3u8
Love Nature,https://stream1.freetv.fun/love-nature-3.m3u8
Love Nature,https://stream1.freetv.fun/lovenature4k-2.m3u8
Love Nature,https://stream1.freetv.fun/lovenature4k-1.m3u8
MEZZO LIVE(TW),https://stream1.freetv.fun/mezzo-2.m3u8
MEZZO LIVE(TW),https://stream1.freetv.fun/mezzo-9.m3u8
MOMO綜合臺,rtmp://f13h.mine.nu/sat/tv761
MOMO綜合臺,rtmp://f13h.mine.nu:1935/sat/tv761
MOMO綜合臺,rtmp://twcdn.top/sat/tv761
NBA頻道,https://stream1.freetv.fun/usa-nba-1.ctv
Nat Geo(TW)[geo-blocked],https://stream1.freetv.fun/nat-geo-5.ctv
Nat Geo(TW),https://stream1.freetv.fun/nat-geo-1.ctv
PET CLUB TV,https://stream1.freetv.fun/pet-club-tv-1.m3u8
SMART知識頻道,https://stream1.freetv.fun/smartzhi-shi-1.ctv
Smithsonian Channel,https://stream1.freetv.fun/smithsonian-channel-2.ctv
TVBS,https://stream1.freetv.fun/tvbs-9.m3u8
TVBS,https://stream1.freetv.fun/tvbs-6.m3u8
TVBS,https://stream1.freetv.fun/tvbs-3.ctv
TVBS,https://stream1.freetv.fun/tvbs-1.m3u8
TVBS Asia,https://stream1.freetv.fun/tvbs-asia-1.m3u8
TVBS Asia,https://stream1.freetv.fun/tvbs-aisa-1.m3u8
TVBS HD,https://stream1.freetv.fun/tvbs-8.ctv
TVBS歡樂臺HD[geo-blocked],https://stream1.freetv.fun/tvbshuan-le-5.m3u8
TVBS歡樂臺HD,https://stream1.freetv.fun/tvbshuan-le-1.ctv
TVBS歡樂臺HD,https://stream1.freetv.fun/tvbshuan-le-2.ctv
TVBS歡樂臺HD,https://stream1.freetv.fun/tvbshuan-le-6.m3u8
TVN(TW),https://stream1.freetv.fun/tvn-1.m3u8
Taiwan Plus[geo-blocked],https://stream1.freetv.fun/taiwan-plus-tv-1.m3u8
Taiwan Plus[geo-blocked],https://stream1.freetv.fun/taiwan-plus-1.m3u8
三立戲劇[geo-blocked],https://stream1.freetv.fun/san-li-xi-ju-2.m3u8
三立戲劇,https://stream1.freetv.fun/san-li-xi-ju-1.m3u8
三立新聞,https://stream1.freetv.fun/san-li-xin-wen-6.ctv
三立新聞,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8
三立新聞,https://stream1.freetv.fun/san-li-xin-wen-5.ctv
三立綜合,https://stream1.freetv.fun/san-li-zong-he-1.m3u8
三立臺灣,https://stream1.freetv.fun/san-li-tai-wan-5.m3u8
三立臺灣,https://stream1.freetv.fun/san-li-tai-wan-1.ctv
三立都會,https://stream1.freetv.fun/san-li-du-hui-1.m3u8
中天亞洲,https://stream1.freetv.fun/zhong-tian-ya-zhou-1.ctv
中天娛樂HD[geo-blocked],https://stream1.freetv.fun/zhong-tian-yu-le-4.m3u8
中天娛樂HD,https://stream1.freetv.fun/zhong-tian-yu-le-3.m3u8
中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-6.ctv
中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-1.m3u8
中視,rtmp://f13h.mine.nu:1935/sat/tv091
中視,rtmp://twcdn.top/sat/tv091
中視,rtmp://f13h.mine.nu/sat/tv091
中視,https://stream1.freetv.fun/zhong-shi-5.m3u8
中視,https://stream1.freetv.fun/zhong-shi-9.m3u8
中視新聞,https://stream1.freetv.fun/zhong-shi-xin-wen-5.ctv
中視新聞,https://stream1.freetv.fun/zhong-shi-xin-wen-2.ctv
中視新聞,https://stream1.freetv.fun/zhong-shi-xin-wen-4.m3u8
中視經典,https://stream1.freetv.fun/zhong-shi-jing-dian-3.ctv
中視經典,https://stream1.freetv.fun/zhong-shi-jing-dian-1.ctv
中視菁采臺,https://stream1.freetv.fun/zhong-shi-jing-cai-5.ctv
亞洲旅遊臺,https://stream1.freetv.fun/ya-zhou-lu-you-5.m3u8
人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-2.m3u8
人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-3.ctv
人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-6.m3u8
人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-7.ctv
人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-11.m3u8
人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-9.m3u8
人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-4.m3u8
人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-5.m3u8
人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-8.m3u8
八大戲劇HD,https://stream1.freetv.fun/ba-da-xi-ju-1.m3u8
八大綜合,https://stream1.freetv.fun/ba-da-zong-he-3.m3u8
八大綜合,https://stream1.freetv.fun/ba-da-zong-he-2.m3u8
公視二臺,https://stream1.freetv.fun/ptsxsxiao-gong-shi-1080-1.m3u8
公視二臺,https://stream1.freetv.fun/ptsxsxiao-gong-shi-720-1.m3u8
公視二臺,https://stream1.freetv.fun/ptsxsxiao-gong-shi-360-1.m3u8
公視戲劇,https://stream1.freetv.fun/gong-shi-xi-ju-3.ctv
公視戲劇,https://stream1.freetv.fun/gong-shi-xi-ju-2.ctv
博斯無限,https://stream1.freetv.fun/bo-si-wu-xian-yi-1.ctv
博斯無限,https://stream1.freetv.fun/bo-si-wu-xian-er-1.ctv
博斯運動,https://stream1.freetv.fun/bo-si-yun-dong-er-1.ctv
博斯運動,https://stream1.freetv.fun/bo-si-yun-dong-yi-1.ctv
博斯高球,https://stream1.freetv.fun/bo-si-gao-qiu-er-2.ctv
博斯高球,https://stream1.freetv.fun/bo-si-gao-qiu-yi-1.ctv
博斯魅力,https://stream1.freetv.fun/bo-si-mei-li-wang-1.ctv
台視HD,https://stream1.freetv.fun/tai-shi-6.ctv
台視新聞[geo-blocked],https://stream1.freetv.fun/tai-shi-xin-wen-20.ctv
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-18.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-1.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-2.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-3.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-4.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-5.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-6.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-8.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-9.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-11.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-12.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-15.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-16.m3u8
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-10.m3u8
唯心電視,https://stream1.freetv.fun/wei-xin-dian-shi-1.m3u8
唯心電視,https://stream1.freetv.fun/wei-xin-dian-shi-4.m3u8
唯心電視,https://stream1.freetv.fun/wei-xin-dian-shi-5.m3u8
唯心電視,https://stream1.freetv.fun/wei-xin-dian-shi-3.m3u8
唯心電視,https://stream1.freetv.fun/wei-xin-dian-shi-2.m3u8
國家地理悠人頻道(臺灣),https://stream1.freetv.fun/ahuei-taiwanplus-1.m3u8
國會頻道2,https://stream1.freetv.fun/guo-hui--2-1.m3u8
大愛,https://stream1.freetv.fun/da-ai-1-1.m3u8
大愛,https://stream1.freetv.fun/da-ai-1.m3u8
大愛,https://stream1.freetv.fun/da-ai-2.m3u8
大愛,https://stream1.freetv.fun/da-ai-3.m3u8
大愛2,https://stream1.freetv.fun/da-ai-2-6.m3u8
大愛2,https://stream1.freetv.fun/da-ai-2-7.m3u8
大愛2,https://stream1.freetv.fun/da-ai-2-8.m3u8
大愛2,https://stream1.freetv.fun/da-ai-2-9.m3u8
大愛2,https://stream1.freetv.fun/da-ai-2-2.m3u8
大愛2,https://stream1.freetv.fun/da-ai-2-3.m3u8
大愛2,https://stream1.freetv.fun/da-ai-2-5.m3u8
大愛2,https://stream1.freetv.fun/da-ai-2-1.m3u8
大愛2,https://stream1.freetv.fun/da-ai-2-4.m3u8
大立電視臺,https://stream1.freetv.fun/da-li-dian-shi-2.m3u8
大立電視臺,https://stream1.freetv.fun/da-li-dian-shi-1.m3u8
好訊息,https://stream1.freetv.fun/hao-xiao-xi-2.m3u8
好訊息,https://stream1.freetv.fun/hao-xiao-xi-yi-1.ctv
好訊息,https://stream1.freetv.fun/hao-xiao-xi-er-1.ctv
好訊息,https://stream1.freetv.fun/hao-xiao-xi-1.m3u8
年代新聞HD[geo-blocked],https://stream1.freetv.fun/nian-dai-xin-wen-1.m3u8
年代新聞HD,https://stream1.freetv.fun/nian-dai-xin-wen-6.ctv
年代新聞HD,https://stream1.freetv.fun/nian-dai-xin-wen-7.m3u8
時尚運動X,https://stream1.freetv.fun/shi-shang-yun-dong-1.ctv
東森亞洲新聞,https://stream1.freetv.fun/dong-sen-mei-zhou-xin-wen-1.m3u8
東森亞洲新聞,https://stream1.freetv.fun/ya-zhou-xin-wen-1.m3u8
東森亞洲衛視,https://stream1.freetv.fun/ya-zhou-wei-shi-1.m3u8
東森亞洲衛視,https://stream1.freetv.fun/ya-zhou-wei-shi-2.m3u8
東森亞洲衛視,https://stream1.freetv.fun/ya-zhou-wei-shi-3.m3u8
東森幼幼[geo-blocked],https://stream1.freetv.fun/dong-sen-you-you-2.m3u8
東森戲劇[geo-blocked],https://stream1.freetv.fun/dong-sen-xi-ju-2.m3u8
東森新聞,https://stream1.freetv.fun/dong-sen-xin-wen-6.ctv
東森新聞,https://stream1.freetv.fun/dong-sen-xin-wen-5.ctv
東森新聞,https://stream1.freetv.fun/dong-sen-xin-wen-8.m3u8
東森新聞,https://stream1.freetv.fun/dong-sen-xin-wen-4.m3u8
東森新聞臺,https://stream1.freetv.fun/dong-sen-xin-wen-1.m3u8
東森綜合,https://stream1.freetv.fun/dong-sen-zong-he-3.ctv
東森美洲,https://stream1.freetv.fun/dong-sen-mei-zhou-2.m3u8
東森美洲,https://stream1.freetv.fun/dong-sen-mei-zhou-6.m3u8
東森美洲,https://stream1.freetv.fun/dong-sen-mei-zhou-3.m3u8
東森美洲,https://stream1.freetv.fun/dong-sen-mei-zhou-4.m3u8
東森美洲,https://stream1.freetv.fun/dong-sen-mei-zhou-5.m3u8
東森美洲,https://stream1.freetv.fun/dong-sen-mei-zhou-1.m3u8
東森美洲中國臺,https://stream1.freetv.fun/dong-sen-mei-zhou-zhong-guo-1.m3u8
東森美洲衛視,https://stream1.freetv.fun/dong-sen-mei-zhou-wei-shi-1.m3u8
東森財經,https://stream1.freetv.fun/dong-sen-cai-jing-1.ctv
東森超視,https://stream1.freetv.fun/dong-sen-chao-shi-34-5-1.m3u8
東森超視,https://stream1.freetv.fun/dong-sen-chao-shi-3.ctv
東森超視,rtmp://f13h.mine.nu/sat/tv331
東森超視,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8
東森超視,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv
東森超視,rtmp://twcdn.top/sat/tv331
東森超視,rtmp://f13h.mine.nu:1935/sat/tv331
東森超視,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8
東森電影,https://stream1.freetv.fun/dong-sen-dian-ying-1.m3u8
民視,https://stream1.freetv.fun/min-shi-10.ctv
民視,https://stream1.freetv.fun/min-shi-4.m3u8
民視,rtmp://f13h.mine.nu:1935/sat/tv051
民視,rtmp://twcdn.top/sat/tv051
民視,rtmp://f13h.mine.nu/sat/tv051
民視,https://stream1.freetv.fun/min-shi-8.m3u8
民視HD,https://stream1.freetv.fun/min-shi-2.ctv
民視HD,https://stream1.freetv.fun/min-shi-1.m3u8
民視影劇臺[geo-blocked],https://stream1.freetv.fun/min-shi-ying-ju-2.ctv
民視影劇臺[geo-blocked],https://stream1.freetv.fun/min-shi-ying-ju-1.ctv
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-13.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-14.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-9.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-17.ctv
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-15.m3u8
民視新聞,https://stream1.freetv.fun/min-shi--xin-wen-1.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-11.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-2.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-12.ctv
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-5.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-6.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-7.m3u8
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-8.m3u8
民視新聞 HD,https://stream1.freetv.fun/min-shi-xin-wen-4.m3u8
民視旅遊,https://stream1.freetv.fun/min-shi-lu-you-1.ctv
民視第一台,https://stream1.freetv.fun/min-shi-di-yi-1.ctv
民視第一台,https://stream1.freetv.fun/min-shi-di-yi-2.ctv
民視第一臺,https://stream1.freetv.fun/min-shi-di-yi-5.m3u8
民視綜藝,https://stream1.freetv.fun/min-shi-zong-yi-1.ctv
民視臺灣台,https://stream1.freetv.fun/min-shi-tai-wan-4.ctv
民視臺灣台,https://stream1.freetv.fun/min-shi-tai-wan-2.ctv
民視臺灣台,https://stream1.freetv.fun/min-shi-tai-wan-3.ctv
民視臺灣臺,https://stream1.freetv.fun/min-shi-tai-wan-7.ctv
民視臺灣臺,https://stream1.freetv.fun/min-shi-tai-wan-5.m3u8
生命電視,https://stream1.freetv.fun/sheng-ming-dian-shi-2.m3u8
生命電視,https://stream1.freetv.fun/sheng-ming-dian-shi-3.m3u8
生命電視臺,https://stream1.freetv.fun/sheng-ming-dian-shi-1.m3u8
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-11.m3u8
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-2.ctv
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-10.ctv
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-18.m3u8
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-5.m3u8
經典電影臺[geo-blocked],https://stream1.freetv.fun/jing-dian-dian-ying-8.m3u8
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-3.m3u8
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-15.ctv
經典電影臺,https://stream1.freetv.fun/jing-dian-dian-ying-17.m3u8
緯來戲劇[geo-blocked],https://stream1.freetv.fun/wei-lai-xi-ju-1.m3u8
緯來日本,rtmp://f13h.mine.nu:1935/sat/tv771
緯來日本,rtmp://twcdn.top/sat/tv771
緯來育樂,rtmp://twcdn.top/sat/tv701
緯來育樂,rtmp://f13h.mine.nu:1935/sat/tv701
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
緯來育樂[geo-blocked],https://stream1.freetv.fun/wei-lai-yu-le-6.m3u8
緯來電影,https://stream1.freetv.fun/wei-lai-dian-ying-2.m3u8
緯來體育,rtmp://f13h.mine.nu/sat/tv771
緯來體育,rtmp://f13h.mine.nu/sat/tv721
緯來體育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv
緯來體育,rtmp://twcdn.top/sat/tv721
緯來體育,rtmp://f13h.mine.nu:1935/sat/tv721
臺視HD,rtmp://f13h.mine.nu/sat/tv071
臺視HD,rtmp://f13h.mine.nu:1935/sat/tv071
臺視HD,rtmp://twcdn.top/sat/tv071
臺視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-17.m3u8
臺視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-13.m3u8
臺視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-14.m3u8
華視,https://stream1.freetv.fun/hua-shi-6.ctv
華視,rtmp://f13h.mine.nu/sat/tv111
華視HD,rtmp://twcdn.top/sat/tv111
華視HD,rtmp://f13h.mine.nu:1935/sat/tv111
華視HD,https://stream1.freetv.fun/hua-shi-2.m3u8
華視新聞,https://stream1.freetv.fun/hua-shi-xin-wen-3.ctv
華視新聞,https://stream1.freetv.fun/hua-shi-xin-wen-5.m3u8
華視新聞FHD,https://stream1.freetv.fun/hua-shi-xin-wen-1.ctv
視納華仁紀實,https://stream1.freetv.fun/xy-plus-24-1.m3u8
鏡新聞,https://stream1.freetv.fun/min-jing-xin-wen-1.ctv
鏡新聞,https://stream1.freetv.fun/xin-wen-3.ctv
靖天戲劇,https://stream1.freetv.fun/jing-tian-xi-ju-2.ctv
非凡商業,https://stream1.freetv.fun/fei-fan-shang-ye-1.ctv
非凡新聞HD,rtmp://f13h.mine.nu/sat/tv581
非凡新聞HD,rtmp://twcdn.top/sat/tv581
龍華卡通,https://stream1.freetv.fun/long-hua-qia-tong-1.ctv
龍華戲劇,https://stream1.freetv.fun/long-hua-xi-ju-1.ctv
龍華電影,https://stream1.freetv.fun/long-hua-dian-ying-3.ctv
泰國,#genre#
AMARIN 34 HD,https://stream1.freetv.fun/amarin-tv-5.m3u8
Bang Channel Thailand,https://stream1.freetv.fun/bang-u-1.m3u8
Bright TV,https://stream1.freetv.fun/rightnow-tv-1.m3u8
CH 7 HD,https://stream1.freetv.fun/ch7-1.m3u8
CH7,https://stream1.freetv.fun/ch7-4.m3u8
CH7,https://stream1.freetv.fun/ch7-sd-1.m3u8
CH7,https://stream1.freetv.fun/ch7-ais-1.m3u8
Dr.TV - NBT,https://stream1.freetv.fun/nbt-1.m3u8
GMM25,https://stream1.freetv.fun/gmm-25-3.m3u8
GMM25,https://stream1.freetv.fun/gmm25-4.m3u8
GMM25,https://stream1.freetv.fun/gmm-25-2.m3u8
GMM25,https://stream1.freetv.fun/gmm-25-1.m3u8
MCOT HD,https://stream1.freetv.fun/mcot-2.m3u8
MCOT HD,https://stream1.freetv.fun/mcot-4.m3u8
MCOT HD,https://stream1.freetv.fun/mcot-3.m3u8
MCOT HD,https://stream1.freetv.fun/mcot-1.m3u8
MOTORVISION HD[geo-blocked],https://stream1.freetv.fun/motorvision-tv-1.m3u8
MOTORVISION HD[geo-blocked],https://stream1.freetv.fun/motorvision-tv-3.ctv
MOTORVISION HD,https://stream1.freetv.fun/motorvision-2.m3u8
MOTORVISION HD,https://stream1.freetv.fun/motorvision-3.m3u8
MOTORVISION HD,https://stream1.freetv.fun/motorvision-tv-4.m3u8
MOTORVISION HD[geo-blocked],https://stream1.freetv.fun/motorvision-6.m3u8
MOTORVISION HD[geo-blocked],https://stream1.freetv.fun/motorvision-fr-1.m3u8
MOTORVISION HD[geo-blocked],https://stream1.freetv.fun/motorvision-4.m3u8
MOTORVISION HD[geo-blocked],https://stream1.freetv.fun/motorvision-5.m3u8
MOTORVISION HD[geo-blocked],https://stream1.freetv.fun/motorvision-1.m3u8
NBT HD,https://stream1.freetv.fun/nbt-4.m3u8
NBT HD,https://stream1.freetv.fun/nbt-2.m3u8
NEWS TV [geo-blocked],https://stream1.freetv.fun/pluto-tv-news-1.m3u8
NEWS TV ,https://stream1.freetv.fun/ktrk-tv-news-1.m3u8
NEWS TV ,https://stream1.freetv.fun/ftv-news-1.m3u8
NEWS TV ,https://stream1.freetv.fun/inews-tv-1.m3u8
NEWS TV ,https://stream1.freetv.fun/tv5-news-1.m3u8
Nation TV Thailand,https://stream1.freetv.fun/nation-tv-5.m3u8
Nation TV Thailand,https://stream1.freetv.fun/nation-tv-3.m3u8
Nation TV Thailand,https://stream1.freetv.fun/nation-tv-6.m3u8
POP TV Thailand,https://stream1.freetv.fun/pop-tv-1.m3u8
PPTVHD,https://stream1.freetv.fun/pptv-3.m3u8
PPTVHD,https://stream1.freetv.fun/pptv-2.m3u8
Stadium1,https://stream1.freetv.fun/stadium-1-1.ctv
TCCTV-2,https://stream1.freetv.fun/cctv-2-3.m3u8
TCCTV-2[ipv6],https://stream1.freetv.fun/ipv6-cctv-2-9.m3u8
TCCTV-2,https://stream1.freetv.fun/cctv-2-11.m3u8
TCCTV-2,https://stream1.freetv.fun/cctv-2-13.m3u8
TCCTV-2,https://stream1.freetv.fun/cctv-2-14.m3u8
TCCTV-2[geo-blocked],https://stream1.freetv.fun/cctv-2-16.m3u8
TCCTV-2,https://stream1.freetv.fun/cctv-2gao-qing-2.ctv
TCCTV-2,https://stream1.freetv.fun/cctv-2cai-jing-2.m3u8
THAI TV,https://stream1.freetv.fun/tvb-thai-2.m3u8
